"Probe.set"	"Name"	"GB.acc"	"Symbol"	"Cytoband"	"C_1"	"C_2"	"C_3"	"C_4"	"C_5"	"C_6"	"C_7"	"C_8"	"C_9"	"C_10"	"C_11"	"C_12"	"C_13"	"C_14"	"DMD_4"	"DMD_5"	"DMD_6"	"DMD_7"	"DMD_10"	"DMD_11"	"DMD_12"	"DMD_13"	"DMD_14"	"DMD_15"	"DMD_16"	"DMD_17"	"DMD_18"	"DMD_19"	"DMD_20"	"DMD_21"	"DMD_22"	"DMD_23"	"DMD_24"
"705"	"206833_s_at"	"acylphosphatase 2, muscle type"	"NM_001108"	"ACYP2"	"Chr:2p16.2"	8.738368988	8.032334328	8.987898827	9.326637268	8.837566376	8.815779686	8.735316277	9.341123581	7.548690796	9.151646614	9.470783234	9.344481468	9.073776245	8.815779686	8.990008354	8.925061226	7.657960892	8.817285538	8.047917366	9.009819984	8.948483467	8.505466461	8.784605026	8.863072395	9.126223564	8.016825676	8.688077927	9.010746956	8.657887459	9.05209446	8.957740784	8.325573921	9.303528786
"706"	"206844_at"	"fructose-1,6-bisphosphatase 2"	"NM_003837"	"FBP2"	"Chr:9q22.3"	9.206338882	8.945784569	8.874865532	10.58893681	10.24387836	10.5008707	9.918274879	8.693007469	8.543652534	10.28333473	9.41631794	10.21887684	10.77459145	9.818336487	9.018291473	8.877755165	7.932206631	8.873655319	8.780532837	8.832479477	9.13137722	9.097162247	8.005887032	8.253037453	8.220623016	8.675009727	7.928104877	9.953813553	8.574417114	9.504179955	9.099396706	8.436154366	9.994590759
"707"	"206891_at"	"actinin, alpha 3"	"NM_001104"	"ACTN3"	"Chr:11q13.1"	8.603998184	6.285130501	10.99283504	11.00746918	10.00702477	7.262179375	6.509295464	11.54442787	6.890676022	8.663920403	10.9415493	9.330414772	10.55768871	11.27348137	10.49008179	11.1298399	7.080997944	10.26305771	10.44421005	9.541072845	10.84903336	6.465519428	10.00105667	9.256903648	7.551447392	9.764772415	9.932623863	11.13364315	9.517775536	10.96726418	7.562114716	8.358283043	6.729727745
"708"	"206895_at"	"protein phosphatase 1, regulatory (inhibitor) subunit 3A (glycogen and sarcoplasmic reticulum binding subunit, skeletal muscle)"	"NM_002711"	"PPP1R3A"	"Chr:7q31.1"	8.127608299	7.639554977	8.497468948	9.017987251	9.307609558	8.611380577	8.138962746	9.253684044	7.267472744	9.388436317	9.509652138	8.874921799	9.090862274	9.016970634	8.351311684	8.570130348	7.912892818	7.879117012	7.585751057	7.83799839	9.201478004	8.120764732	7.898456573	7.432555199	7.568783283	7.385396957	7.413037777	8.536901474	8.313390732	7.95083189	8.725576401	7.644185066	8.339178085
"709"	"207002_s_at"	"pleiomorphic adenoma gene-like 1"	"NM_002656"	"PLAGL1"	"Chr:6q24-q25"	5.861354828	5.860359669	6.19282341	5.67372179	7.135266781	5.698299408	6.405412674	6.95872879	5.788921833	6.099900723	6.164432049	5.998150349	6.099840641	5.653316975	7.582338333	7.48256588	7.154821873	6.935454845	6.908108711	7.096227646	8.484093666	7.377960205	6.779450893	6.9589715	6.836261272	6.151373863	6.29337883	6.885299206	7.027462482	6.917504311	6.581539154	6.29095459	6.605006218
"710"	"207076_s_at"	"argininosuccinate synthetase 1"	"NM_000050"	"ASS1"	"Chr:9q34.1"	9.02977562	10.12170792	8.899244308	8.595448494	9.861265182	8.753159523	9.600331306	10.13020992	9.03000927	9.919707298	8.952199936	9.340218544	9.587209702	8.312840462	10.20360661	9.030329704	9.593672752	9.561059952	9.283009529	9.504360199	9.680927277	9.728495598	9.661563873	9.901625633	10.1384716	9.177173615	10.00495338	9.979701996	9.131010056	10.17773533	9.163509369	9.075063705	9.513032913
"711"	"207087_x_at"	"ankyrin 1, erythrocytic"	"NM_020478"	"ANK1"	"Chr:8p11.1"	9.947375298	9.19111824	10.09676456	9.743878365	10.95923138	10.15593529	9.784729004	11.25578785	9.144993782	10.54104042	11.47399044	10.36452198	10.97387791	10.14493656	10.66574669	10.17555523	10.19234753	10.24808788	9.435153961	9.792408943	10.55711079	9.225734711	10.72263241	10.11280918	10.34125233	10.20621395	10.18253708	9.294457436	10.46694851	10.45770741	10.88938808	9.822824478	10.02629757
"712"	"207088_s_at"	"solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11"	"NM_003562"	"SLC25A11"	"Chr:17p13.3"	9.298373222	9.374259949	9.259576797	8.600219727	9.747540474	8.939249992	9.006035805	9.261946678	8.262269974	8.985287666	9.843733788	9.504271507	9.528323174	9.041046143	9.1485672	8.757442474	8.126180649	8.859984398	8.577433586	9.029079437	8.52862072	7.938425541	8.978405952	8.502780914	9.043908119	8.255680084	8.572880745	9.338521004	8.281365395	9.447310448	8.896803856	8.281424522	9.27598381
"713"	"207089_at"	"nebulin-related anchoring protein"	"AF005213"	"NRAP"	"Chr:10q24-q26"	10.52564049	7.013617992	9.449602127	10.9579134	9.546808243	10.32463646	10.07008934	9.226651192	9.414394379	10.51174927	10.4674015	11.25196266	11.18456936	10.6002264	8.556083679	10.11883545	8.856348038	8.505606651	8.613690376	9.591524124	8.990179062	9.149097443	9.276206017	8.021481514	9.810796738	8.12829113	9.808739662	10.11635685	9.569818497	9.505875587	9.662782669	9.878598213	10.4526577
"714"	"207110_at"	"potassium inwardly-rectifying channel, subfamily J, member 12"	"NM_021012"	"KCNJ12"	"Chr:17p11.1"	5.844952583	6.107875824	5.614100933	6.183656693	6.617500782	6.375863552	5.992459774	7.015535355	5.471251011	6.562017441	5.77820158	6.79610014	6.552304745	6.661698341	6.251702785	5.496171951	5.4447999	6.006046295	5.760537624	5.519453049	6.279354572	5.464413166	5.42309761	5.906258106	5.98146534	5.7538867	5.720620155	5.864225864	5.330385208	5.919306755	6.54512167	5.921535969	6.245346546
"715"	"207132_x_at"	"prefoldin subunit 5"	"NM_002624"	"PFDN5"	"Chr:12q12"	10.19661903	10.494874	10.15386295	10.31099987	10.549613	9.467383385	10.45804977	10.5637989	9.531608582	10.63437557	10.05404186	10.23612881	10.24202156	9.310510635	10.76238918	9.8064785	9.615246773	10.12998676	10.73818588	10.11732292	10.26929569	10.59677792	10.93967056	10.2649641	10.77970219	10.17554379	10.74014568	11.2425251	9.410780907	10.83144474	10.68127823	9.303860664	10.11206055
"716"	"207134_x_at"	""	"NM_024164"	""	""	8.048025131	7.592605114	7.788444519	7.620679379	7.801836967	7.771772861	7.989014626	7.634396076	7.562559605	8.268846512	7.77099514	8.045320511	8.503363609	7.428976536	8.653333664	8.50371933	7.365864277	8.509590149	8.551122665	8.312688828	8.712937355	8.703403473	8.683493614	8.877137184	8.835295677	8.467730522	8.694119453	9.336374283	7.824598789	8.794909477	9.146074295	8.056306839	8.666994095
"717"	"207173_x_at"	"cadherin 11, type 2, OB-cadherin (osteoblast)"	"D21254"	"CDH11"	"Chr:16q22.1"	5.462082386	5.430357456	6.244585991	5.388135433	5.718446732	5.279020786	5.35784626	5.598134041	5.487062454	5.132059097	5.203169346	5.040092468	6.159187317	5.532641411	6.508894444	7.54405117	6.539578438	5.833954811	6.227339268	6.601844311	7.935369968	6.031832695	6.570385933	6.844323635	6.532155991	5.782510757	7.619832516	5.598344326	6.892638206	5.977667809	6.161708832	6.000414371	6.060245037
"718"	"207175_at"	"adiponectin, C1Q and collagen domain containing"	"NM_004797"	"ADIPOQ"	"Chr:3q27"	6.309729576	6.124176025	9.260678291	6.367367268	10.06421757	6.319079399	6.309975147	6.25027132	6.64729929	6.466442585	10.00047112	7.454900265	5.810563564	6.61374712	10.43726826	6.684639931	5.465809345	6.135773659	7.899357796	7.694747448	6.266819954	8.511855125	6.006578445	6.755815029	5.48888588	6.196968079	5.805330276	7.328307152	6.214623928	10.23438168	9.859171867	7.065095425	6.86785078
"719"	"207191_s_at"	"immunoglobulin superfamily containing leucine-rich repeat"	"NM_005545"	"ISLR"	"Chr:15q23-q24"	6.984144211	6.759335995	7.473556519	7.273845196	7.715520382	7.015496731	7.087421894	7.506925583	7.053501129	6.995707512	7.261249065	7.200934887	7.681692123	7.277752399	8.289664268	7.687330723	7.105089664	7.934302807	8.177355766	7.935564518	7.655318737	7.464597225	8.090624809	7.601873875	8.10912323	7.530718803	8.209300041	8.470350266	7.772364616	8.483817101	8.259112358	7.659050465	7.965410709
"720"	"207239_s_at"	"PCTAIRE protein kinase 1"	"NM_006201"	"PCTK1"	"Chr:Xp11.3-p11.23"	8.116786957	8.707040787	8.065103531	7.759468079	8.971913338	7.975991249	8.201242447	8.464430809	7.439182758	8.459098816	8.576936722	8.311870575	8.595381737	7.924613476	8.441473007	7.990996361	7.349094391	8.559243202	7.900379658	7.723905087	8.220066071	7.618088245	8.15157795	8.292380333	8.565403938	7.555563927	8.251951218	8.790763855	7.416529655	8.728837013	9.204959869	7.423021317	8.084545135
"721"	"207275_s_at"	"acyl-CoA synthetase long-chain family member 1"	"NM_001995"	"ACSL1"	"Chr:4q34-q35"	9.666267395	10.25982952	9.980642319	9.54113102	10.56979084	9.647508621	9.808761597	10.34711838	9.60588932	10.23984051	9.935270309	10.37981129	10.52346134	9.335564613	10.22756863	9.297791481	9.477899551	9.240749359	9.153142929	9.475647926	9.105736732	9.34411335	9.19392395	9.373579979	9.510694504	8.172426224	8.446904182	9.91173172	9.079407692	10.11908722	9.628600121	8.671515465	9.81924057
"722"	"207282_s_at"	"myogenin (myogenic factor 4)"	"NM_002479"	"MYOG"	"Chr:1q31-q41"	8.075779915	7.891791344	7.492666721	7.506432533	7.560389996	7.726716995	7.365050793	8.002494812	7.821378231	7.602659225	7.471125603	7.513655186	7.512233734	7.516899109	8.108008385	9.102118492	8.786809921	8.042490005	8.839298248	7.792940617	8.953170776	7.974950314	8.513147354	7.969890594	9.026304245	7.90493679	8.629252434	7.954008102	7.954145908	8.421774864	8.378479958	8.099439621	9.039486885
"723"	"207312_at"	"phosphorylase kinase, gamma 1 (muscle)"	"NM_006213"	"PHKG1"	"Chr:7p11.2"	8.401869774	7.726797104	8.558285713	9.453985214	9.107311249	9.252757072	8.43474102	8.959326744	8.260766029	9.178243637	9.679337502	9.352176666	9.539961815	9.132863045	8.822020531	8.941021919	7.794051647	8.110976219	8.612159729	8.066484451	8.688370705	8.356266022	8.19805336	8.240196228	8.70171833	8.445736885	8.130164146	9.109618187	8.037473679	8.627983093	8.908608437	8.167891502	8.818922043
"724"	"207332_s_at"	"transferrin receptor (p90, CD71)"	"NM_003234"	"TFRC"	"Chr:3q29"	9.570636749	10.72096634	9.827115059	8.649806023	9.229190826	9.808027267	9.565196037	10.06950378	7.767912388	8.014023781	11.94383621	9.71396637	10.16397667	9.410526276	10.27549458	10.33659458	9.723374367	9.71396637	7.633811474	10.17378044	10.39876175	9.013570786	9.387996674	10.41189957	8.744354248	9.005480766	9.71396637	8.141298294	10.35245228	10.38624287	10.31795597	9.333221436	9.569559097
"725"	"207349_s_at"	"uncoupling protein 3 (mitochondrial, proton carrier)"	"NM_022803"	"UCP3"	"Chr:11q13"	7.587508202	7.609827518	7.597969055	9.679491997	9.680101395	9.860549927	9.014122009	7.390500069	8.658194542	9.662686348	7.958496571	9.411034584	9.698660851	9.022256851	7.236222267	8.13539505	6.968696594	6.923890591	8.489810944	7.229434967	7.297212124	8.783337593	7.144034863	6.555913925	7.719559669	6.684711456	6.844790936	9.933618546	7.42586422	8.062628746	7.031621933	6.5539608	8.403196335
"726"	"207358_x_at"	"microtubule-actin crosslinking factor 1"	"NM_012090"	"MACF1"	"Chr:1p32-p31"	7.367993355	6.992856979	7.359961033	7.532481194	7.900767803	7.025817394	7.156272888	8.182864189	7.100628853	7.434834957	7.956219673	7.318183899	7.770085335	6.975126743	8.328007698	8.228979111	8.51129055	7.760472298	7.786359787	7.896378994	8.455469131	8.287721634	7.944868565	8.473005295	8.527547836	7.135118961	7.854115009	8.319422722	7.994581699	8.358516693	8.019804955	7.622133255	7.925776482
"727"	"207453_s_at"	"DnaJ (Hsp40) homolog, subfamily B, member 5"	"NM_012266"	"DNAJB5"	"Chr:9p13.3"	8.019767761	7.087664127	7.210134029	8.258743286	7.049655437	7.644618034	7.739916325	7.620345592	6.933970451	7.249921322	7.944561958	7.858374596	7.783516884	7.556612492	7.560682297	7.489179134	6.110929012	6.697349548	6.91661644	7.060560703	7.366480827	6.541621208	6.90636301	6.950117588	7.435167313	6.817361355	7.298326015	7.249921322	7.175899982	7.445232391	7.602856159	6.609385014	7.512730122
"728"	"207507_s_at"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)"	"NM_001689"	"ATP5G3"	"Chr:2q31.1"	11.52790451	11.3438282	11.72049141	10.64011669	11.9177599	11.3823204	11.26247787	11.57761288	10.26999092	10.85564232	12.15817165	11.70387554	11.8283596	11.15455437	11.38216305	11.23115349	10.9527483	11.55746841	10.56397915	11.3080492	11.26247787	10.34063148	11.03447056	11.37152195	11.37384224	10.12512493	11.03058529	11.23954391	10.7517271	11.71780491	11.24091911	10.62257576	11.33204079
"729"	"207558_s_at"	"paired-like homeodomain 2"	"NM_000325"	"PITX2"	"Chr:4q25-q27"	4.865912437	5.213587284	5.061692238	5.324326038	5.813611507	5.456720352	5.483952045	5.897125721	4.380115986	6.517466068	5.335399628	5.710246086	5.395556927	4.832698345	5.042164326	5.183421612	5.05377388	5.11543417	4.845964909	4.737605095	5.356457233	6.249248981	4.639474869	5.089480877	5.088843346	4.741302967	4.694786072	6.132045269	5.017677784	5.089480877	5.709658623	4.475683689	5.097903728
"730"	"207585_s_at"	"ribosomal protein L36a-like"	"NM_001001"	"RPL36AL"	"Chr:14q21"	8.644723892	9.598450661	9.079990387	9.087762833	9.673662186	8.469134331	9.071083069	9.317657471	8.131241798	9.602053642	9.070209503	9.022413254	8.484326363	8.002189636	9.330026627	8.870457649	9.280387878	8.87243557	9.1151371	8.763688087	9.440299034	9.451594353	9.380498886	9.297501564	9.313536644	8.449953079	9.256320953	9.924750328	8.976413727	9.239438057	9.184909821	8.276860237	8.580803871
"731"	"207608_x_at"	"cytochrome P450, family 1, subfamily A, polypeptide 2"	"NM_000761"	"CYP1A2"	"Chr:15q24"	8.396339417	8.595690727	8.709385872	8.613377571	7.707808495	8.943782806	8.651569366	8.158810616	8.79404068	8.269675255	8.505536079	8.442643166	8.250898361	8.819746017	7.555559158	8.051169395	8.16732502	8.777499199	8.152003288	8.797310829	7.749008179	8.895365715	8.279980659	8.681196213	7.894882679	8.678321838	7.959630489	7.4469347	8.622350693	8.158746719	7.762319088	9.382038116	8.518445969
"732"	"207714_s_at"	"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"	"NM_004353"	"SERPINH1"	"Chr:11q13.5"	8.192171097	8.286035538	8.686091423	7.977321148	8.607089996	7.932400227	8.008781433	7.634272575	7.795597553	8.036024094	7.947589874	7.830575466	9.335774422	7.621897221	9.390677452	9.105256081	8.249531746	8.501745224	9.293711662	8.679738045	9.1676054	8.197952271	9.078834534	9.179234505	9.084805489	8.446088791	9.64996624	8.549561501	8.323278427	9.143601418	8.800640106	8.458350182	8.269053459
"733"	"207725_at"	"POU class 4 homeobox 2"	"NM_004575"	"POU4F2"	"Chr:4q31.2"	5.972195625	6.029052258	6.478964329	5.986060143	5.347004414	6.739365101	6.056690693	5.549351692	6.552129269	5.781797409	5.693892956	6.016793728	5.816230297	6.611622334	5.293819904	5.590568542	6.393902302	6.394128323	5.995967865	6.187214851	5.064433575	6.522190094	5.894530773	6.327100754	5.617928505	6.060619831	5.775633812	5.331774235	6.672803879	5.570641518	5.695057869	7.208739758	6.384692192
"734"	"207730_x_at"	""	"NM_017932"	""	""	7.187652111	7.895143509	7.533114433	7.436264992	8.819029808	8.112919807	7.705755234	8.88194561	7.636342049	8.33069706	8.255375862	8.085280418	8.003977776	7.540255547	8.655943871	8.182870865	7.321335793	8.248543739	8.524015427	7.675002575	8.619577408	7.639304161	8.102725983	7.834884644	8.504722595	8.170966148	8.723025322	8.746334076	6.377593994	8.719947815	8.434682846	7.345682144	7.64645052
"735"	"207761_s_at"	"methyltransferase like 7A"	"NM_014033"	"METTL7A"	"Chr:12q13.13"	9.266729355	8.244070053	9.649403572	10.45691681	10.36002731	9.260308266	9.581591606	10.21175861	8.396318436	9.584097862	9.848443031	9.381043434	9.581768036	9.605728149	9.585593224	10.10011196	10.12887287	9.556034088	9.602451324	9.305246353	10.3327446	9.884674072	9.187150002	9.193600655	9.091461182	9.163470268	9.502817154	10.59178162	9.795625687	9.83694458	9.789550781	9.070439339	9.303965569
"736"	"207808_s_at"	"protein S (alpha)"	"NM_000313"	"PROS1"	"Chr:3q11.2"	5.721469879	5.64829731	6.323290825	5.527676582	5.997377396	5.785450459	5.726265907	5.912961006	6.124135494	5.903645515	5.952090263	6.061323643	6.118738651	5.527979374	6.704057217	7.01063776	6.643377304	6.243129253	6.274127483	6.857354641	7.187455177	6.861392498	6.420258045	6.929413319	6.602911472	6.075070381	7.318715096	6.902896881	6.557702541	6.934192657	6.571790695	6.390329361	6.364768982
"737"	"207941_s_at"	"RNA binding motif protein 39"	"NM_004902"	"RBM39"	"Chr:20q11.22"	7.820764542	9.059522629	8.967561722	8.67873764	9.24423027	8.020515442	9.28464222	8.904121399	8.169124603	8.845330238	8.703576088	8.634414673	8.259375572	8.079419136	9.050196648	9.411577225	9.291218758	8.395835876	8.491991043	8.579368591	9.584307671	9.286067009	8.290701866	9.305350304	8.369286537	7.660255432	8.1877985	8.781955719	9.039447784	8.438594818	8.604502678	8.211668015	8.578130722
"738"	"207968_s_at"	"myocyte enhancer factor 2C"	"NM_002397"	"MEF2C"	"Chr:5q14"	7.943212509	7.02303648	7.428692818	8.5412817	8.268023491	7.988714695	7.540841103	8.761626244	7.496112347	8.074127197	7.995016575	8.893774986	8.464385033	8.041362762	8.204584122	8.965398788	8.654123306	8.22151947	7.171187401	7.989435673	9.332848549	7.565829277	8.167114258	8.229395866	8.594319344	7.156899452	8.918905258	7.801012516	8.574409485	7.953570843	9.182312965	8.457484245	9.483730316
"739"	"207977_s_at"	"dermatopontin"	"NM_001937"	"DPT"	"Chr:1q12-q23"	7.475290775	5.982964516	7.693329334	6.953078747	7.571047306	7.236311913	6.957363129	7.070127964	6.748280525	7.130435467	7.864133835	7.018663883	7.644795418	6.841742992	8.4877491	8.033436775	7.917357922	7.032173157	8.924707413	7.960214615	8.721610069	7.668106079	8.584088326	7.617644787	8.893153191	7.429243088	7.445861816	7.90306139	7.631006718	8.938782692	7.745398998	6.928018093	8.222053528
"740"	"207980_s_at"	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"	"NM_006079"	"CITED2"	"Chr:6q23.3"	8.611300468	6.001349449	8.126054764	8.108160973	8.960259438	7.23834753	8.624512672	8.109623909	7.651619911	8.122429848	7.850624561	8.87197113	7.750701427	7.287678719	7.362103462	7.639868736	7.983541489	5.841042519	7.936339378	7.762153625	7.464635372	7.92359972	7.158745289	6.889757156	7.477739334	7.21897459	7.450540066	8.944579124	6.997495651	7.606403828	7.479796886	6.46399641	7.16178894
"741"	"208014_x_at"	"neuronal thread protein AD7c-NTP"	"NM_014486"	"RP5-886K2.1"	"Chr:1p36"	9.011141777	8.757234573	9.041690826	8.827920914	7.581392288	9.186270714	8.959412575	7.68036747	9.071766853	8.017606735	7.985629082	8.460284233	8.032964706	9.192926407	8.205479622	7.792205334	8.062269211	8.824728012	8.383995056	9.05933094	7.218236923	9.285143852	8.635495186	8.597364426	8.093836784	9.237045288	8.493648529	8.169196129	8.337884903	8.576436043	8.204472542	9.42454052	8.662776947
"742"	"208035_at"	"glutamate receptor, metabotropic 6"	"NM_000843"	"GRM6"	"Chr:5q35"	7.338634491	7.294898987	7.518350124	7.369462967	6.300943851	7.739358425	7.438819885	7.22910881	8.191924095	7.166887283	7.13269949	7.387105465	7.222031593	7.975805759	6.678066254	7.035522938	7.08564043	7.692436695	7.136052132	7.690638065	6.232267857	7.439881325	7.357247829	7.421219826	7.050014019	7.430464745	7.243438721	6.373057842	7.582870483	6.876430511	6.760325909	7.986508846	7.562419891
"743"	"208113_x_at"	"poly(A) binding protein, cytoplasmic 3"	"NM_030979"	"PABPC3"	"Chr:13q12-q13"	7.635934353	8.40445137	7.962012768	7.611322403	8.865141869	7.458899975	8.403903008	8.662139893	7.578200817	8.845466614	7.98941803	8.274233818	8.645105362	6.942695618	8.907817841	8.804343224	8.647082329	8.711650848	8.693618774	8.225171089	9.438399315	8.724584579	9.050786972	9.464917183	8.976884842	8.194479942	8.76783371	8.902506828	8.773602486	8.944235802	8.760766029	8.679860115	8.687803268
"744"	"208120_x_at"	""	"NM_031221"	""	""	10.30709648	9.755280495	10.14739513	10.11004925	9.322359085	10.40507126	9.968630791	9.007639885	10.4021368	9.364455223	9.108716011	9.627030373	9.468096733	10.46061611	9.30835247	8.788552284	9.559429169	10.114151	9.679735184	10.39620113	8.45892334	10.29034901	10.06330204	9.958359718	9.717884064	10.68254375	9.685074806	9.210582733	9.991850853	9.536951065	9.222080231	10.65358639	9.967907906
