ID;chromosome;Start_coord;End_coord;Blood;SC_Fat;Muscle;Gene_centric;CGI_centric;Pval;Pval_corrected
cg20194973;chr22;50524676;50524676;.25876527;.768848462;.890095176;Proximal promoter;CGI Shelf;1.53E-15;1
cg20195005;chr22;42527684;42527684;.614516369;.524109648;.554359945;Proximal promoter;CGI Shore;5.08E-05;0
cg20200388;chr22;50869841;50869841;.811989602;.815027115;.837394676;Gene body;CpG islands;.003454549;0
cg20202552;chr22;24110623;24110623;.080681903;.090615561;.084809583;Proximal promoter;CpG islands;.100236583;0
cg20207973;chr22;38506712;38506712;.807285096;.617668608;.364893111;Proximal promoter;Non CGI;3.93E-10;1
cg20208009;chr22;19974048;19974048;.389141082;.205057373;.279122269;Gene body;CGI Shore;.000267814;0
cg20209308;chr22;19137306;19137306;.202496918;.1719424;.12085451;Proximal promoter;CpG islands;.062275972;0
cg20209891;chr22;43806614;43806614;.5992678;.512713961;.539841115;Proximal promoter;CGI Shore;7.99E-05;0
cg20234121;chr22;18257412;18257412;.096083613;.079553713;.24600791;Proximal promoter;CGI Shore;2.48E-12;1
cg20247455;chr22;49579793;49579793;.792687251;.882250867;.870317824;Intergenic;CpG islands;.000530136;0
cg20249462;chr22;29784778;29784778;.059490642;.061480735;.062237563;Proximal promoter;CpG islands;.768345885;0
cg20252399;chr22;45599149;45599149;.84830352;.87573043;.882238768;Gene body;CGI Shore;.000859559;0
cg20255723;chr22;45073031;45073031;.141087669;.553406419;.542474921;Proximal promoter;Non CGI;4.31E-15;1
cg20256245;chr22;29877285;29877285;.168554927;.124434428;.134507425;Gene body;CGI Shore;.006645815;0
cg20256494;chr22;30116439;30116439;.257648912;.261855656;.213683285;Proximal promoter;CpG islands;.379574287;0
cg20257411;chr22;17640278;17640278;.031885956;.042475964;.030478159;Proximal promoter;CpG islands;.183212968;0
cg20269537;chr22;46067074;46067074;.419142228;.317957501;.600676447;Proximal promoter;CGI Shore;2.28E-07;1
cg20271511;chr22;17566989;17566989;.116774124;.156724816;.58030888;Gene body;CpG islands;7.56E-15;1
cg20274430;chr22;41075992;41075992;.474864352;.428118768;.398156341;Gene body;Non CGI;.004662374;0
cg20279673;chr22;17850431;17850431;.0273005;.023169886;.023483524;Intergenic;CpG islands;.340501249;0
cg20285224;chr22;29838184;29838184;.835932213;.846755778;.865140895;Proximal promoter;Non CGI;.540917778;0
cg20291779;chr22;19958201;19958201;.037303549;.052385092;.049730354;Gene body;CGI Shelf;.031404266;0
cg20295671;chr22;22090486;22090486;.028721713;.034243371;.026614418;Proximal promoter;CpG islands;.367291833;0
cg20299105;chr22;42343697;42343697;.760017312;.785729021;.795485431;Proximal promoter;CGI Shore;.056252602;0
cg20299236;chr22;32870557;32870557;.091937718;.100473603;.090460891;Proximal promoter;CpG islands;.405811985;0
cg20299810;chr22;42463911;42463911;.817162537;.825513938;.825362943;Gene body;CGI Shelf;.532618388;0
cg20300500;chr22;48606762;48606762;.54269461;.560003443;.505253161;Intergenic;CGI Shore;.039303031;0
cg20306180;chr22;32340197;32340197;.218132801;.185329774;.142856252;Proximal promoter;CpG islands;.027009373;0
cg20306511;chr22;19718791;19718791;.214688221;.197789996;.220138579;Intergenic;CGI Shore;.154954629;0
cg20306533;chr22;18507404;18507404;.089016562;.097884566;.09362183;Proximal promoter;CpG islands;.610489633;0
cg20307205;chr22;42225438;42225438;.881087691;.870368527;.873496584;Distal promoter;CGI Shelf;.231968273;0
cg20307496;chr22;37955927;37955927;.783151193;.493211556;.566932308;Proximal promoter;CGI Shore;2.17E-09;1
cg20308204;chr22;32750782;32750782;.949686478;.919125633;.952368073;Proximal promoter;Non CGI;.000296475;0
cg20313798;chr22;24651324;24651324;.709464123;.740266382;.717742397;Gene body;CGI Shelf;.236369503;0
cg20316284;chr22;38794946;38794946;.14810173;.115170272;.124450733;Proximal promoter;CpG islands;.303349223;0
cg20319264;chr22;29977203;29977203;.074120653;.091275326;.093809776;Proximal promoter;CpG islands;.003628903;0
cg20321139;chr22;38598987;38598987;.102324584;.118697872;.122951638;Proximal promoter;CpG islands;.070184267;0
cg20326580;chr22;41078015;41078015;.782072357;.854310147;.857140674;Gene body;Non CGI;1.88E-06;1
cg20326737;chr22;26136908;26136908;.873214201;.845868813;.881892471;Proximal promoter;Non CGI;.002440947;0
cg20330126;chr22;36125053;36125053;.734104012;.786293653;.83620749;Gene body;Non CGI;.000258179;0
cg20331457;chr22;22288559;22288559;.884080025;.888806167;.610323984;Gene body;CpG islands;2.32E-10;1
cg20336580;chr22;19166301;19166301;.073840396;.087183673;.053433904;Proximal promoter;CpG islands;.595994046;0
cg20337445;chr22;35947818;35947818;.829383117;.874801022;.868407712;Gene body;CpG islands;.046961568;0
cg20337753;chr22;36424119;36424119;.138018195;.117694458;.08879273;Proximal promoter;CGI Shore;.04742116;0
cg20339720;chr22;45072491;45072491;.20764823;.576418441;.650851971;Proximal promoter;Non CGI;1.34E-09;1
cg20343114;chr22;49579912;49579912;.615174906;.63818056;.667386043;Intergenic;CpG islands;.088581677;0
cg20350943;chr22;20810155;20810155;.813243272;.860195976;.872349071;Gene body;Non CGI;2.85E-05;0
cg20351171;chr22;37720723;37720723;.156036658;.09344494;.099017459;Intergenic;CpG islands;.009307825;0
cg20351189;chr22;26667643;26667643;.793554608;.737758411;.703105607;Gene body;Non CGI;.000655122;0
cg20351327;chr22;36925411;36925411;.018426727;.022805797;.016064373;Proximal promoter;CpG islands;.197127869;0
cg20352728;chr22;25758737;25758737;.650992652;.513864027;.319875563;Proximal promoter;CGI Shelf;5.64E-12;1
cg20353484;chr22;17488875;17488875;.480601921;.526618773;.570307037;Proximal promoter;CpG islands;.111771662;0
cg20358124;chr22;35796625;35796625;.07340492;.072235976;.072446252;Gene body;CpG islands;.994850607;0
cg20358158;chr22;18923787;18923787;.117016232;.139115597;.10014718;Proximal promoter;CpG islands;.715968073;0
cg20359783;chr22;29663876;29663876;.019707677;.020723238;.021151852;Proximal promoter;CpG islands;.817886257;0
cg20360212;chr22;30642820;30642820;.071786543;.078115026;.083797049;Proximal promoter;CGI Shore;.092613788;0
cg20360996;chr22;22016144;22016144;.8310854;.828785517;.816340107;Distal promoter;CGI Shelf;.53126901;0
cg20361154;chr22;22862884;22862884;.062745144;.075498636;.059803126;Gene body;CpG islands;.656312219;0
cg20364512;chr22;28199338;28199338;.816752063;.847499753;.846721625;Distal promoter;CGI Shore;.000516195;0
cg20366239;chr22;50841775;50841775;.434997479;.503775049;.762658374;Gene body;CGI Shelf;3.31E-07;1
cg20375709;chr22;22918718;22918718;.616331411;.712568321;.734596855;Intergenic;Non CGI;.001321371;0
cg20376123;chr22;46760595;46760595;.703663668;.486537928;.468668571;Gene body;CpG islands;4.68E-08;1
cg20377114;chr22;44287930;44287930;.213313548;.188413645;.137884111;Proximal promoter;CpG islands;.116841877;0
cg20377673;chr22;24236292;24236292;.090361895;.103981067;.100206829;Proximal promoter;CpG islands;.369635972;0
cg20379671;chr22;39320879;39320879;.715033635;.509056586;.373611404;Intergenic;CGI Shelf;1.75E-07;1
cg20381060;chr22;19318659;19318659;.889072202;.896058307;.638827014;Gene body;Non CGI;1.05E-10;1
cg20388428;chr22;20258057;20258057;.659071545;.697668756;.808050521;Distal promoter;CGI Shelf;1.07E-07;1
cg20390150;chr22;43547555;43547555;.076743211;.082477497;.065200478;Proximal promoter;CpG islands;.478011519;0
cg20391556;chr22;21357028;21357028;.041852323;.059626284;.065949365;Proximal promoter;CGI Shore;.073507363;0
cg20395643;chr22;30685903;30685903;.08149885;.079922511;.085170039;Proximal promoter;CpG islands;.73583554;0
cg20397358;chr22;38597902;38597902;.082835427;.06864622;.077317285;Proximal promoter;CpG islands;.364730872;0
cg20401101;chr22;21320349;21320349;.784624116;.699213931;.843068883;Proximal promoter;CGI Shore;3.6E-05;0
cg20401551;chr22;20790985;20790985;.026180647;.027612446;.027530444;Gene body;CpG islands;.911683872;0
cg20403031;chr22;22874590;22874590;.863756056;.663595293;.712505547;Proximal promoter;Non CGI;3.71E-07;1
cg20409501;chr22;46466858;46466858;.158815199;.174160232;.141248616;Intergenic;CpG islands;.643695683;0
cg20423183;chr22;36782980;36782980;.084809248;.09039941;.117838847;Gene body;CpG islands;.03547105;0
cg20425447;chr22;46973180;46973180;.091349053;.100195853;.074524816;Intergenic;CpG islands;.580684489;0
cg20426710;chr22;50248907;50248907;.312208614;.301099603;.483143622;Gene body;CGI Shore;4.48E-05;0
cg20427198;chr22;46969267;46969267;.826866557;.868169254;.87038139;Intergenic;CGI Shelf;.038785054;0
cg20435485;chr22;50753068;50753068;.079758474;.522492753;.700153118;Gene body;Non CGI;4.97E-14;1
cg20436912;chr22;30902642;30902642;.632300469;.619004754;.51256368;Proximal promoter;CGI Shore;.005274563;0
cg20439022;chr22;38478787;38478787;.213512441;.494633754;.523140087;Proximal promoter;CpG islands;5.19E-09;1
cg20447656;chr22;45636559;45636559;.017918527;.015698222;.015868176;Proximal promoter;CpG islands;.610170284;0
cg20455931;chr22;43011030;43011030;.102396164;.103137934;.109008321;Proximal promoter;CpG islands;.845695302;0
cg20456630;chr22;50869778;50869778;.892746783;.878681406;.893012579;Gene body;CpG islands;.207123595;0
cg20464804;chr22;33454491;33454491;.119849738;.101333932;.088956332;Proximal promoter;CpG islands;.232356718;0
cg20465333;chr22;32061711;32061711;.316349947;.520810732;.596842739;Intergenic;CGI Shelf;5.79E-06;1
cg20476019;chr22;33157881;33157881;.23593457;.523295767;.826942479;Gene body;Non CGI;1.11E-10;1
cg20478080;chr22;45133246;45133246;.811139117;.714467847;.697391514;Gene body;CpG islands;1.03E-05;0
cg20486417;chr22;25574877;25574877;.700495499;.780409771;.809683787;Gene body;CpG islands;1.09E-06;1
cg20486569;chr22;19512228;19512228;.192956457;.142642099;.250713099;Gene body;CpG islands;.000576667;0
cg20494841;chr22;50984597;50984597;.655561516;.633807042;.634821894;Distal promoter;CGI Shore;.429166327;0
cg20495476;chr22;32506497;32506497;.695340688;.77670487;.816794749;Gene body;Non CGI;.000307895;0
cg20495645;chr22;45405624;45405624;.109433947;.090970979;.047712164;Proximal promoter;CpG islands;.195752979;0
cg20496314;chr22;39759864;39759864;.394913332;.462130571;.524981169;Proximal promoter;Non CGI;.005527974;0
cg20500237;chr22;33197638;33197638;.083630769;.075288731;.07798063;Gene body;CpG islands;.46101892;0
cg20501434;chr22;30868167;30868167;.74328717;.636454474;.383558908;Proximal promoter;Non CGI;1.19E-06;1
cg20501883;chr22;16374540;16374540;.887485653;.881612417;.873690702;Intergenic;CpG islands;.734674284;0
cg20503649;chr22;48985576;48985576;.851286143;.864817608;.887625527;Gene body;Non CGI;.004621447;0
cg20509780;chr22;45898295;45898295;.310866883;.179058828;.170947721;Proximal promoter;CpG islands;9.55E-06;0
cg20510080;chr22;51021491;51021491;.075731781;.080720651;.079916729;Proximal promoter;CpG islands;.741596945;0
cg20512270;chr22;50312613;50312613;.120453869;.102436918;.112623504;Proximal promoter;CpG islands;.473837698;0
cg20516161;chr22;45559322;45559322;.090295641;.105411669;.099707701;Proximal promoter;CpG islands;.082001996;0
cg20522029;chr22;43343992;43343992;.886007219;.901498407;.871068996;Proximal promoter;Non CGI;.017797515;0
cg20522370;chr22;42095347;42095347;.301762892;.287508103;.334226902;Proximal promoter;CGI Shore;.113894535;0
cg20525183;chr22;45405768;45405768;.089785213;.077926019;.060141722;Proximal promoter;CpG islands;.135169591;0
cg20534570;chr22;41763093;41763093;.193247413;.128748423;.094893047;Proximal promoter;Non CGI;5.6E-05;0
cg20536263;chr22;41418742;41418742;.038061613;.035875532;.035349392;Intergenic;CpG islands;.951802315;0
cg20539366;chr22;46370644;46370644;.20230741;.240485773;.40533251;Gene body;CGI Shore;9.39E-05;0
cg20545551;chr22;18560636;18560636;.040445068;.038756931;.043946193;Proximal promoter;CpG islands;.383896221;0
cg20545941;chr22;43821227;43821227;.921089027;.823196408;.843425673;Gene body;CGI Shore;.008007811;0
cg20546570;chr22;48605244;48605244;.515888544;.62536061;.699349658;Intergenic;CpG islands;4.62E-05;0
cg20548231;chr22;31318373;31318373;.541522526;.493413714;.425730128;Proximal promoter;CpG islands;.065361657;0
cg20550677;chr22;43506316;43506316;.160531032;.113414397;.078236301;Proximal promoter;CGI Shore;.000816202;0
cg20556786;chr22;17487931;17487931;.876940946;.892316871;.892629513;Gene body;CGI Shore;.055809182;0
cg20558659;chr22;31215453;31215453;.873443673;.874176653;.898916707;Gene body;CGI Shelf;.015291061;0
cg20561454;chr22;38578013;38578013;.074736735;.069539489;.072067181;Proximal promoter;CpG islands;.891481675;0
cg20563534;chr22;20004369;20004369;.022019447;.02457806;.031368686;Proximal promoter;CpG islands;.183141391;0
cg20568305;chr22;47070251;47070251;.423621006;.629950603;.786141023;Gene body;CGI Shore;1.01E-09;1
cg20569369;chr22;51173646;51173646;.699379452;.804507085;.826887824;Distal promoter;CGI Shelf;.000135554;0
cg20571420;chr22;25160308;25160308;.417470335;.276537683;.243514357;Proximal promoter;CGI Shore;.006285123;0
cg20571453;chr22;35670360;35670360;.810832178;.844077822;.374378908;Gene body;Non CGI;1.31E-12;1
cg20573307;chr22;51021404;51021404;.029412439;.033555227;.025146437;Proximal promoter;CpG islands;.471377243;0
cg20584203;chr22;19718172;19718172;.392994138;.245009712;.181078212;Intergenic;CGI Shore;1.28E-09;1
cg20585830;chr22;21998385;21998385;.770201399;.856386269;.895823621;Gene body;CGI Shore;1.61E-07;1
cg20594433;chr22;22987563;22987563;.573448039;.641023647;.630599113;Proximal promoter;CGI Shore;.0043677;0
cg20611294;chr22;29663878;29663878;.019029611;.018532411;.019895733;Proximal promoter;CpG islands;.86719097;0
cg20618087;chr22;50250283;50250283;.58796385;.591645202;.614537333;Gene body;CpG islands;.923535857;0
cg20623350;chr22;40289840;40289840;.489941897;.617403392;.77405132;Proximal promoter;Non CGI;2.87E-08;1
cg20625379;chr22;49976175;49976175;.900455626;.883018203;.816854278;Intergenic;Non CGI;8.6E-06;0
cg20633621;chr22;29702335;29702335;.069868061;.070196048;.06177736;Proximal promoter;CpG islands;.244188007;0
cg20634227;chr22;50921009;50921009;.566183391;.449946697;.293318173;Gene body;CGI Shore;9.36E-12;1
cg20638429;chr22;24979642;24979642;.759477684;.507698065;.373418537;Proximal promoter;Non CGI;2.42E-12;1
cg20640347;chr22;49138252;49138252;.757395945;.791355812;.737380878;Gene body;CpG islands;.000765082;0
cg20641580;chr22;42476080;42476080;.077106601;.092458101;.085020612;Proximal promoter;CpG islands;.135119928;0
cg20642906;chr22;46547547;46547547;.032524111;.034245332;.044788865;Gene body;CGI Shore;.023516919;0
cg20646217;chr22;21356059;21356059;.045023346;.057935132;.041085827;Proximal promoter;CpG islands;.438363611;0
cg20647005;chr22;25049097;25049097;.851072979;.801187394;.674262142;Gene body;Non CGI;1.37E-07;1
cg20648240;chr22;37099696;37099696;.052535635;.052871398;.054976057;Proximal promoter;CpG islands;.930289895;0
cg20652889;chr22;39151458;39151458;.094405182;.109886011;.095007742;Proximal promoter;CpG islands;.157736605;0
cg20655558;chr22;41257839;41257839;.866622111;.870117243;.895329016;Proximal promoter;Non CGI;.073258495;0
cg20656701;chr22;39901222;39901222;.867957119;.881563976;.890976452;Gene body;CGI Shelf;.014482568;0
cg20659657;chr22;39096498;39096498;.063935203;.070284959;.057208253;Proximal promoter;CpG islands;.778582964;0
cg20660269;chr22;24823514;24823514;.202395534;.746590057;.907692542;Proximal promoter;CGI Shelf;1.85E-09;1
cg20662856;chr22;43506238;43506238;.073862341;.070875681;.072130679;Proximal promoter;CGI Shore;.813513214;0
cg20667684;chr22;22901857;22901857;.597841888;.549665794;.59745955;Proximal promoter;CGI Shore;.076476046;0
cg20671068;chr22;20748810;20748810;.153968526;.159785502;.167313064;Proximal promoter;CpG islands;.751330972;0
cg20674067;chr22;26567893;26567893;.644952906;.71370808;.704550939;Gene body;CGI Shore;.183498017;0
cg20674521;chr22;38850521;38850521;.266244089;.528041394;.624800824;Gene body;CGI Shore;1.45E-12;1
cg20676572;chr22;45313877;45313877;.788125168;.834637902;.877095156;Gene body;CGI Shore;.000146309;0
cg20680669;chr22;28189870;28189870;.906080337;.905400853;.729721102;Gene body;CGI Shelf;2.03E-06;1
cg20683057;chr22;40054124;40054124;.579268433;.534117762;.500831676;Gene body;CGI Shelf;.012580327;0
cg20686403;chr22;38438206;38438206;.487453711;.666576413;.773195978;Intergenic;CGI Shelf;5.43E-08;1
cg20686461;chr22;45180535;45180535;.855477727;.887598358;.665181383;Gene body;CGI Shore;2.13E-09;1
cg20689730;chr22;20072653;20072653;.522647594;.528095327;.398724713;Proximal promoter;CGI Shore;7.6E-05;0
cg20693706;chr22;39548585;39548585;.015600515;.014632856;.017814852;Proximal promoter;CGI Shore;.695576645;0
cg20698113;chr22;50357214;50357214;.805593662;.576912449;.638615482;Gene body;CpG islands;1.17E-07;1
cg20702295;chr22;20307583;20307583;.036516592;.036423881;.039944504;Proximal promoter;CpG islands;.817579298;0
cg20703614;chr22;21985434;21985434;.746835795;.821041766;.778128222;Proximal promoter;CGI Shore;.000293962;0
cg20705882;chr22;35695066;35695066;.913683333;.867567647;.911098174;Proximal promoter;CGI Shore;5.3E-05;0
cg20706071;chr22;43117040;43117040;.082906645;.047901079;.031623877;Proximal promoter;CpG islands;.002007271;0
cg20709110;chr22;19946873;19946873;.665615709;.412383622;.680119934;Gene body;Non CGI;5.39E-08;1
cg20715219;chr22;38902282;38902282;.01861658;.01239743;.016013542;Proximal promoter;CpG islands;.066594248;0
cg20715885;chr22;49637880;49637880;.800568087;.823892353;.840846366;Intergenic;CpG islands;.058774972;0
cg20721738;chr22;23487104;23487104;.278385356;.380139571;.642024582;Proximal promoter;CGI Shore;1.1E-10;1
cg20727362;chr22;43045952;43045952;.831250933;.661523105;.815306461;Proximal promoter;CGI Shore;.000246905;0
cg20728514;chr22;44568423;44568423;.31118404;.477314949;.524612565;Proximal promoter;Non CGI;1.01E-06;1
cg20730595;chr22;41513219;41513219;.795189498;.83506548;.885224276;Gene body;Non CGI;.051210538;0
cg20735954;chr22;39777886;39777886;.836761993;.839432909;.822631026;Gene body;CpG islands;.447341351;0
cg20742366;chr22;29468997;29468997;.195445841;.201146286;.139798054;Proximal promoter;CpG islands;.37160417;0
